match_id,season,gameweek,status,home_team,away_team,home_elo,away_elo,elo_diff,home_form_5,home_goals_scored_5,home_goals_conceded_5,home_offensive_str,home_defensive_str,home_avg_overall,home_squad_value,away_form_5,away_goals_scored_5,away_goals_conceded_5,away_offensive_str,away_defensive_str,away_avg_overall,away_squad_value,odds_prob_home,odds_prob_draw,odds_prob_away,result
7804,2010/11,,finished,rc-lens,stade-brestois-29,1392.1,1429.0,-36.90000000000009,1.6,1.6,1.6,1.6,1.6,72.84,82750000,0.0,0.0,0.0,0.0,0.0,70.61,86650000,,,,D
7805,2010/11,,finished,ogc-nice,as-monaco,1482.4,1492.3,-9.899999999999864,0.8,0.8,1.0,0.8,1.0,73.28,89200000,1.6,1.6,1.4,1.6,1.4,73.63,257100000,,,,H
7806,2010/11,,finished,stade-rennais,fc-lorient,1567.5,1503.6,63.90000000000009,2.4,2.6,1.8,2.6,1.8,73.39,253175000,0.0,0.0,0.0,0.0,0.0,70.23,70850000,,,,A
7807,2010/11,,finished,toulouse-fc,aj-auxerre,1480.5,1557.6,-77.09999999999991,1.4,1.6,2.2,1.6,2.2,68.76,60900000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,A
7808,2010/11,,finished,paris-saint-germain,olympique-lyonnais,1502.9,1656.5,-153.5999999999999,2.4,2.0,0.4,2.0,0.4,0.0,0,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,H
7809,2010/11,,finished,aj-auxerre,rc-lens,1570.1,1393.8,176.29999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,D
7810,2010/11,,finished,stade-brestois-29,paris-saint-germain,1427.3,1525.5,-98.20000000000005,0.0,0.0,0.0,0.0,0.0,70.61,86650000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,D
7811,2010/11,,finished,fc-lorient,losc-lille,1522.5,1632.0,-109.5,0.0,0.0,0.0,0.0,0.0,70.23,70850000,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,D
7812,2010/11,,finished,as-monaco,stade-rennais,1475.9,1548.6,-72.69999999999982,1.6,1.6,1.4,1.6,1.4,73.63,257100000,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,H
7813,2010/11,,finished,olympique-de-marseille,ogc-nice,1619.4,1498.9,120.5,0.8,0.8,1.6,0.8,1.6,73.85,58850000,0.8,0.8,1.0,0.8,1.0,73.28,89200000,,,,H
7814,2010/11,,finished,rc-lens,fc-lorient,1401.3,1527.4,-126.10000000000014,1.6,1.6,1.6,1.6,1.6,72.84,82750000,0.0,0.0,0.0,0.0,0.0,70.23,70850000,,,,A
7815,2010/11,,finished,olympique-de-marseille,aj-auxerre,1630.0,1562.6,67.40000000000009,0.8,0.8,1.6,0.8,1.6,73.85,58850000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,D
7816,2010/11,,finished,toulouse-fc,olympique-lyonnais,1468.0,1633.8,-165.79999999999995,1.4,1.6,2.2,1.6,2.2,68.76,60900000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,H
7817,2010/11,,finished,stade-brestois-29,ogc-nice,1431.7,1488.2,-56.5,0.0,0.0,0.0,0.0,0.0,70.61,86650000,0.8,0.8,1.0,0.8,1.0,73.28,89200000,,,,D
7818,2010/11,,finished,fc-lorient,toulouse-fc,1537.8,1491.1,46.700000000000045,0.0,0.0,0.0,0.0,0.0,70.23,70850000,1.4,1.6,2.2,1.6,2.2,68.76,60900000,,,,D
7819,2010/11,,finished,as-monaco,paris-saint-germain,1495.2,1521.1,-25.899999999999864,1.6,1.6,1.4,1.6,1.4,73.63,257100000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,D
7820,2010/11,,finished,olympique-lyonnais,olympique-de-marseille,1610.7,1627.0,-16.299999999999955,2.0,2.0,1.4,2.0,1.4,72.74,89500000,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,H
7821,2010/11,,finished,aj-auxerre,olympique-lyonnais,1565.7,1627.5,-61.799999999999955,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,H
7822,2010/11,,finished,olympique-de-marseille,stade-brestois-29,1610.2,1434.3,175.9000000000001,0.8,0.8,1.6,0.8,1.6,73.85,58850000,0.0,0.0,0.0,0.0,0.0,70.61,86650000,,,,H
7823,2010/11,,finished,fc-lorient,olympique-de-marseille,1535.7,1618.7,-83.0,0.0,0.0,0.0,0.0,0.0,70.23,70850000,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,D
7824,2010/11,,finished,as-monaco,rc-lens,1496.4,1390.8,105.60000000000014,1.6,1.6,1.4,1.6,1.4,73.63,257100000,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,D
7825,2010/11,,finished,stade-brestois-29,olympique-lyonnais,1425.8,1608.7,-182.9000000000001,0.0,0.0,0.0,0.0,0.0,70.61,86650000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,D
7826,2010/11,,finished,aj-auxerre,stade-brestois-29,1584.5,1433.5,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,70.61,86650000,,,,A
7827,2010/11,,finished,ogc-nice,fc-lorient,1485.6,1539.4,-53.80000000000018,0.8,0.8,1.0,0.8,1.0,73.28,89200000,0.0,0.0,0.0,0.0,0.0,70.23,70850000,,,,H
7828,2010/11,,finished,paris-saint-germain,losc-lille,1519.9,1627.1,-107.19999999999982,2.4,2.0,0.4,2.0,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,D
7829,2010/11,,finished,stade-brestois-29,toulouse-fc,1456.0,1493.3,-37.299999999999955,0.0,0.0,0.0,0.0,0.0,70.61,86650000,1.4,1.6,2.2,1.6,2.2,68.76,60900000,,,,A
7830,2010/11,,finished,losc-lille,stade-rennais,1622.3,1529.3,93.0,0.0,0.0,0.0,0.0,0.0,72.18,86050000,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,H
7831,2010/11,,finished,fc-lorient,aj-auxerre,1521.0,1561.9,-40.90000000000009,0.0,0.0,0.0,0.0,0.0,70.23,70850000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,A
7832,2010/11,,finished,as-monaco,olympique-lyonnais,1491.7,1600.9,-109.20000000000005,1.6,1.6,1.4,1.6,1.4,73.63,257100000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,A
7833,2011/12,,finished,ogc-nice,olympique-lyonnais,1504.1,1612.1,-108.0,0.8,0.8,1.0,0.8,1.0,73.28,89200000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,A
7834,2011/12,,finished,paris-saint-germain,fc-lorient,1524.7,1506.9,17.799999999999955,2.4,2.0,0.4,2.0,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,70.23,70850000,,,,A
7835,2011/12,,finished,stade-rennais,paris-saint-germain,1517.4,1507.9,9.5,2.4,2.6,1.8,2.6,1.8,73.39,253175000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,D
7836,2011/12,,finished,aj-auxerre,olympique-de-marseille,1576.0,1615.0,-39.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,D
7837,2011/12,,finished,stade-brestois-29,olympique-lyonnais,1441.7,1623.2,-181.5,0.0,0.0,0.0,0.0,0.0,70.61,86650000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,D
7838,2011/12,,finished,ogc-nice,toulouse-fc,1492.9,1507.5,-14.599999999999909,0.8,0.8,1.0,0.8,1.0,73.28,89200000,1.4,1.6,2.2,1.6,2.2,68.76,60900000,,,,D
7839,2011/12,,finished,ogc-nice,stade-brestois-29,1493.6,1449.4,44.19999999999982,0.8,0.8,1.0,0.8,1.0,73.28,89200000,0.0,0.0,0.0,0.0,0.0,70.61,86650000,,,,D
7840,2011/12,,finished,losc-lille,olympique-de-marseille,1634.1,1613.2,20.899999999999864,0.0,0.0,0.0,0.0,0.0,72.18,86050000,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,H
7841,2011/12,,finished,toulouse-fc,paris-saint-germain,1506.9,1508.3,-1.3999999999998636,1.4,1.6,2.2,1.6,2.2,68.76,60900000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,A
7842,2011/12,,finished,olympique-de-marseille,stade-rennais,1598.2,1517.0,81.20000000000005,0.8,0.8,1.6,0.8,1.6,73.85,58850000,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,A
7843,2011/12,,finished,paris-saint-germain,stade-brestois-29,1524.3,1451.4,72.89999999999986,2.4,2.0,0.4,2.0,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,70.61,86650000,,,,H
7844,2011/12,,finished,olympique-lyonnais,olympique-de-marseille,1615.6,1578.5,37.09999999999991,2.0,2.0,1.4,2.0,1.4,72.74,89500000,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,H
7845,2011/12,,finished,fc-lorient,aj-auxerre,1523.7,1577.8,-54.09999999999991,0.0,0.0,0.0,0.0,0.0,70.23,70850000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,D
7846,2011/12,,finished,paris-saint-germain,ogc-nice,1537.0,1491.6,45.40000000000009,2.4,2.0,0.4,2.0,0.4,0.0,0,0.8,0.8,1.0,0.8,1.0,73.28,89200000,,,,H
7847,2011/12,,finished,losc-lille,fc-lorient,1649.2,1526.2,123.0,0.0,0.0,0.0,0.0,0.0,72.18,86050000,0.0,0.0,0.0,0.0,0.0,70.23,70850000,,,,D
7848,2011/12,,finished,losc-lille,stade-rennais,1643.7,1536.7,107.0,0.0,0.0,0.0,0.0,0.0,72.18,86050000,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,H
7849,2011/12,,finished,olympique-de-marseille,stade-brestois-29,1564.2,1438.7,125.5,0.8,0.8,1.6,0.8,1.6,73.85,58850000,0.0,0.0,0.0,0.0,0.0,70.61,86650000,,,,D
7850,2011/12,,finished,paris-saint-germain,olympique-lyonnais,1550.9,1629.9,-79.0,2.4,2.0,0.4,2.0,0.4,0.0,0,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,H
7851,2011/12,,finished,aj-auxerre,losc-lille,1575.4,1654.9,-79.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,A
7852,2011/12,,finished,toulouse-fc,olympique-de-marseille,1490.9,1558.7,-67.79999999999995,1.4,1.6,2.2,1.6,2.2,68.76,60900000,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,D
7853,2011/12,,finished,stade-rennais,fc-lorient,1525.5,1531.6,-6.099999999999909,2.4,2.6,1.8,2.6,1.8,73.39,253175000,0.0,0.0,0.0,0.0,0.0,70.23,70850000,,,,H
7854,2011/12,,finished,fc-lorient,toulouse-fc,1515.3,1494.0,21.299999999999955,0.0,0.0,0.0,0.0,0.0,70.23,70850000,1.4,1.6,2.2,1.6,2.2,68.76,60900000,,,,D
7855,2011/12,,finished,aj-auxerre,stade-rennais,1563.0,1541.7,21.299999999999955,0.0,0.0,0.0,0.0,0.0,0.0,0,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,A
7856,2011/12,,finished,losc-lille,olympique-lyonnais,1667.3,1610.3,57.0,0.0,0.0,0.0,0.0,0.0,72.18,86050000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,H
7857,2011/12,,finished,stade-brestois-29,fc-lorient,1444.3,1514.3,-70.0,0.0,0.0,0.0,0.0,0.0,70.61,86650000,0.0,0.0,0.0,0.0,0.0,70.23,70850000,,,,H
7858,2011/12,,finished,toulouse-fc,stade-rennais,1495.0,1558.7,-63.700000000000045,1.4,1.6,2.2,1.6,2.2,68.76,60900000,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,H
7859,2011/12,,finished,aj-auxerre,toulouse-fc,1546.0,1513.9,32.09999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0,1.4,1.6,2.2,1.6,2.2,68.76,60900000,,,,H
7860,2011/12,,finished,olympique-de-marseille,ogc-nice,1555.6,1477.6,78.0,0.8,0.8,1.6,0.8,1.6,73.85,58850000,0.8,0.8,1.0,0.8,1.0,73.28,89200000,,,,H
7861,2011/12,,finished,olympique-lyonnais,stade-rennais,1596.9,1539.8,57.100000000000136,2.0,2.0,1.4,2.0,1.4,72.74,89500000,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,A
7862,2011/12,,finished,toulouse-fc,losc-lille,1499.4,1680.7,-181.29999999999995,1.4,1.6,2.2,1.6,2.2,68.76,60900000,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,D
7863,2011/12,,finished,losc-lille,stade-brestois-29,1673.1,1463.5,209.5999999999999,0.0,0.0,0.0,0.0,0.0,72.18,86050000,0.0,0.0,0.0,0.0,0.0,70.61,86650000,,,,H
7864,2011/12,,finished,aj-auxerre,olympique-lyonnais,1560.5,1578.3,-17.799999999999955,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,A
7865,2011/12,,finished,fc-lorient,ogc-nice,1495.1,1465.2,29.899999999999864,0.0,0.0,0.0,0.0,0.0,70.23,70850000,0.8,0.8,1.0,0.8,1.0,73.28,89200000,,,,H
7866,2011/12,,finished,olympique-de-marseille,paris-saint-germain,1568.0,1570.5,-2.5,0.8,0.8,1.6,0.8,1.6,73.85,58850000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,H
7867,2011/12,,finished,ogc-nice,stade-rennais,1450.5,1558.4,-107.90000000000009,0.8,0.8,1.0,0.8,1.0,73.28,89200000,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,H
7868,2011/12,,finished,olympique-lyonnais,toulouse-fc,1593.5,1507.0,86.5,2.0,2.0,1.4,2.0,1.4,72.74,89500000,1.4,1.6,2.2,1.6,2.2,68.76,60900000,,,,H
7869,2011/12,,finished,paris-saint-germain,aj-auxerre,1554.3,1545.3,9.0,2.4,2.0,0.4,2.0,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,H
7870,2011/12,,finished,stade-rennais,stade-brestois-29,1537.6,1456.1,81.5,2.4,2.6,1.8,2.6,1.8,73.39,253175000,0.0,0.0,0.0,0.0,0.0,70.61,86650000,,,,D
7871,2011/12,,finished,aj-auxerre,ogc-nice,1529.7,1471.4,58.299999999999955,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8,0.8,1.0,0.8,1.0,73.28,89200000,,,,H
7872,2011/12,,finished,fc-lorient,olympique-lyonnais,1509.8,1605.6,-95.79999999999995,0.0,0.0,0.0,0.0,0.0,70.23,70850000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,A
7873,2011/12,,finished,stade-brestois-29,aj-auxerre,1459.8,1543.1,-83.29999999999995,0.0,0.0,0.0,0.0,0.0,70.61,86650000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,H
7874,2011/12,,finished,olympique-de-marseille,fc-lorient,1584.2,1498.1,86.10000000000014,0.8,0.8,1.6,0.8,1.6,73.85,58850000,0.0,0.0,0.0,0.0,0.0,70.23,70850000,,,,H
7875,2011/12,,finished,paris-saint-germain,losc-lille,1569.9,1680.4,-110.5,2.4,2.0,0.4,2.0,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,D
7876,2011/12,,finished,losc-lille,ogc-nice,1675.5,1458.0,217.5,0.0,0.0,0.0,0.0,0.0,72.18,86050000,0.8,0.8,1.0,0.8,1.0,73.28,89200000,,,,D
7877,2011/12,,finished,toulouse-fc,stade-brestois-29,1494.9,1479.5,15.400000000000091,1.4,1.6,2.2,1.6,2.2,68.76,60900000,0.0,0.0,0.0,0.0,0.0,70.61,86650000,,,,D
7878,2011/12,,finished,stade-brestois-29,ogc-nice,1480.3,1466.9,13.399999999999864,0.0,0.0,0.0,0.0,0.0,70.61,86650000,0.8,0.8,1.0,0.8,1.0,73.28,89200000,,,,H
7879,2011/12,,finished,paris-saint-germain,toulouse-fc,1574.9,1494.2,80.70000000000005,2.4,2.0,0.4,2.0,0.4,0.0,0,1.4,1.6,2.2,1.6,2.2,68.76,60900000,,,,H
7880,2011/12,,finished,olympique-de-marseille,losc-lille,1596.3,1666.6,-70.29999999999995,0.8,0.8,1.6,0.8,1.6,73.85,58850000,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,H
7881,2011/12,,finished,stade-brestois-29,paris-saint-germain,1495.6,1587.2,-91.60000000000014,0.0,0.0,0.0,0.0,0.0,70.61,86650000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,A
7882,2011/12,,finished,stade-rennais,olympique-de-marseille,1533.9,1615.5,-81.59999999999991,2.4,2.6,1.8,2.6,1.8,73.39,253175000,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,A
7883,2011/12,,finished,olympique-de-marseille,olympique-lyonnais,1627.8,1617.3,10.5,0.8,0.8,1.6,0.8,1.6,73.85,58850000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,D
7884,2011/12,,finished,aj-auxerre,fc-lorient,1523.3,1486.0,37.299999999999955,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,70.23,70850000,,,,D
7885,2011/12,,finished,ogc-nice,paris-saint-germain,1451.5,1599.1,-147.5999999999999,0.8,0.8,1.0,0.8,1.0,73.28,89200000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,D
7886,2011/12,,finished,fc-lorient,losc-lille,1487.7,1647.4,-159.70000000000005,0.0,0.0,0.0,0.0,0.0,70.23,70850000,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,A
7887,2011/12,,finished,olympique-lyonnais,paris-saint-germain,1617.8,1592.7,25.09999999999991,2.0,2.0,1.4,2.0,1.4,72.74,89500000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,D
7888,2011/12,,finished,stade-brestois-29,olympique-de-marseille,1483.8,1627.3,-143.5,0.0,0.0,0.0,0.0,0.0,70.61,86650000,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,H
7889,2011/12,,finished,stade-rennais,losc-lille,1521.6,1656.6,-135.0,2.4,2.6,1.8,2.6,1.8,73.39,253175000,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,D
7890,2011/12,,finished,losc-lille,aj-auxerre,1650.6,1521.6,129.0,0.0,0.0,0.0,0.0,0.0,72.18,86050000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,D
7891,2011/12,,finished,olympique-de-marseille,toulouse-fc,1605.0,1481.9,123.09999999999991,0.8,0.8,1.6,0.8,1.6,73.85,58850000,1.4,1.6,2.2,1.6,2.2,68.76,60900000,,,,A
7892,2011/12,,finished,fc-lorient,stade-rennais,1478.6,1527.5,-48.90000000000009,0.0,0.0,0.0,0.0,0.0,70.23,70850000,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,A
7893,2011/12,,finished,olympique-lyonnais,losc-lille,1616.6,1644.9,-28.300000000000182,2.0,2.0,1.4,2.0,1.4,72.74,89500000,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,H
7894,2011/12,,finished,toulouse-fc,fc-lorient,1503.3,1464.8,38.5,1.4,1.6,2.2,1.6,2.2,68.76,60900000,0.0,0.0,0.0,0.0,0.0,70.23,70850000,,,,D
7895,2011/12,,finished,stade-rennais,aj-auxerre,1541.3,1527.3,14.0,2.4,2.6,1.8,2.6,1.8,73.39,253175000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,D
7896,2011/12,,finished,fc-lorient,stade-brestois-29,1466.6,1506.0,-39.40000000000009,0.0,0.0,0.0,0.0,0.0,70.23,70850000,0.0,0.0,0.0,0.0,0.0,70.61,86650000,,,,H
7897,2011/12,,finished,stade-rennais,toulouse-fc,1540.6,1501.6,39.0,2.4,2.6,1.8,2.6,1.8,73.39,253175000,1.4,1.6,2.2,1.6,2.2,68.76,60900000,,,,A
7898,2011/12,,finished,ogc-nice,olympique-de-marseille,1457.9,1583.6,-125.69999999999982,0.8,0.8,1.0,0.8,1.0,73.28,89200000,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,D
7899,2011/12,,finished,toulouse-fc,aj-auxerre,1519.3,1527.9,-8.600000000000136,1.4,1.6,2.2,1.6,2.2,68.76,60900000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,H
7900,2011/12,,finished,losc-lille,toulouse-fc,1627.6,1535.7,91.89999999999986,0.0,0.0,0.0,0.0,0.0,72.18,86050000,1.4,1.6,2.2,1.6,2.2,68.76,60900000,,,,H
7901,2011/12,,finished,stade-rennais,olympique-lyonnais,1522.8,1633.9,-111.10000000000014,2.4,2.6,1.8,2.6,1.8,73.39,253175000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,D
7902,2011/12,,finished,stade-brestois-29,losc-lille,1488.2,1639.5,-151.29999999999995,0.0,0.0,0.0,0.0,0.0,70.61,86650000,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,H
7903,2011/12,,finished,olympique-lyonnais,aj-auxerre,1629.0,1511.5,117.5,2.0,2.0,1.4,2.0,1.4,72.74,89500000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,H
7904,2011/12,,finished,ogc-nice,fc-lorient,1463.5,1484.4,-20.90000000000009,0.8,0.8,1.0,0.8,1.0,73.28,89200000,0.0,0.0,0.0,0.0,0.0,70.23,70850000,,,,H
7905,2011/12,,finished,paris-saint-germain,olympique-de-marseille,1593.8,1578.0,15.799999999999955,2.4,2.0,0.4,2.0,0.4,0.0,0,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,H
7906,2011/12,,finished,aj-auxerre,paris-saint-germain,1500.7,1609.1,-108.39999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,D
7907,2011/12,,finished,stade-rennais,ogc-nice,1527.8,1480.4,47.399999999999864,2.4,2.6,1.8,2.6,1.8,73.39,253175000,0.8,0.8,1.0,0.8,1.0,73.28,89200000,,,,H
7908,2011/12,,finished,toulouse-fc,olympique-lyonnais,1523.9,1639.7,-115.79999999999995,1.4,1.6,2.2,1.6,2.2,68.76,60900000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,H
7909,2011/12,,finished,stade-brestois-29,stade-rennais,1510.8,1541.6,-30.799999999999955,0.0,0.0,0.0,0.0,0.0,70.61,86650000,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,A
7910,2011/12,,finished,ogc-nice,aj-auxerre,1466.6,1505.6,-39.0,0.8,0.8,1.0,0.8,1.0,73.28,89200000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,H
7911,2011/12,,finished,olympique-lyonnais,fc-lorient,1618.6,1467.4,151.19999999999982,2.0,2.0,1.4,2.0,1.4,72.74,89500000,0.0,0.0,0.0,0.0,0.0,70.23,70850000,,,,H
7912,2011/12,,finished,fc-lorient,olympique-de-marseille,1458.0,1562.8,-104.79999999999995,0.0,0.0,0.0,0.0,0.0,70.23,70850000,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,H
7913,2011/12,,finished,aj-auxerre,stade-brestois-29,1487.8,1496.2,-8.400000000000091,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,70.61,86650000,,,,H
7914,2011/12,,finished,losc-lille,paris-saint-germain,1617.0,1604.3,12.700000000000045,0.0,0.0,0.0,0.0,0.0,72.18,86050000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,H
7915,2011/12,,finished,stade-brestois-29,toulouse-fc,1479.8,1545.0,-65.20000000000005,0.0,0.0,0.0,0.0,0.0,70.61,86650000,1.4,1.6,2.2,1.6,2.2,68.76,60900000,,,,D
7916,2011/12,,finished,ogc-nice,losc-lille,1484.4,1632.4,-148.0,0.8,0.8,1.0,0.8,1.0,73.28,89200000,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,A
7917,2011/12,,finished,olympique-lyonnais,stade-brestois-29,1628.0,1482.8,145.20000000000005,2.0,2.0,1.4,2.0,1.4,72.74,89500000,0.0,0.0,0.0,0.0,0.0,70.61,86650000,,,,D
7918,2011/12,,finished,toulouse-fc,ogc-nice,1542.1,1474.8,67.29999999999995,1.4,1.6,2.2,1.6,2.2,68.76,60900000,0.8,0.8,1.0,0.8,1.0,73.28,89200000,,,,D
7919,2011/12,,finished,olympique-de-marseille,aj-auxerre,1542.1,1504.2,37.899999999999864,0.8,0.8,1.6,0.8,1.6,73.85,58850000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,H
7920,2011/12,,finished,paris-saint-germain,stade-rennais,1588.8,1556.2,32.59999999999991,2.4,2.0,0.4,2.0,0.4,0.0,0,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,H
7921,2011/12,,finished,fc-lorient,paris-saint-germain,1478.6,1603.3,-124.70000000000005,0.0,0.0,0.0,0.0,0.0,70.23,70850000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,A
7922,2011/12,,finished,olympique-lyonnais,ogc-nice,1621.7,1477.9,143.79999999999995,2.0,2.0,1.4,2.0,1.4,72.74,89500000,0.8,0.8,1.0,0.8,1.0,73.28,89200000,,,,A
7923,2012/13,,finished,paris-saint-germain,fc-lorient,1613.8,1468.2,145.5999999999999,2.4,2.0,0.4,2.0,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,70.23,70850000,,,,D
7924,2012/13,,finished,stade-rennais,olympique-lyonnais,1541.7,1599.4,-57.700000000000045,2.4,2.6,1.8,2.6,1.8,73.39,253175000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,A
7925,2012/13,,finished,stade-de-reims,olympique-de-marseille,1570.3,1556.3,14.0,0.8,0.4,1.0,0.4,1.0,69.92,48600000,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,A
7926,2012/13,,finished,ogc-nice,losc-lille,1500.2,1641.9,-141.70000000000005,0.8,0.8,1.0,0.8,1.0,73.28,89200000,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,D
7927,2012/13,,finished,toulouse-fc,stade-de-reims,1539.0,1553.7,-14.700000000000045,1.4,1.6,2.2,1.6,2.2,68.76,60900000,0.8,0.4,1.0,0.4,1.0,69.92,48600000,,,,D
7928,2012/13,,finished,losc-lille,paris-saint-germain,1635.7,1607.5,28.200000000000045,0.0,0.0,0.0,0.0,0.0,72.18,86050000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,A
7929,2012/13,,finished,olympique-de-marseille,stade-rennais,1573.0,1528.3,44.700000000000045,0.8,0.8,1.6,0.8,1.6,73.85,58850000,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,H
7930,2012/13,,finished,paris-saint-germain,toulouse-fc,1624.8,1539.7,85.09999999999991,2.4,2.0,0.4,2.0,0.4,0.0,0,1.4,1.6,2.2,1.6,2.2,68.76,60900000,,,,H
7931,2012/13,,finished,ogc-nice,stade-brestois-29,1506.3,1489.1,17.200000000000045,0.8,0.8,1.0,0.8,1.0,73.28,89200000,0.0,0.0,0.0,0.0,0.0,70.61,86650000,,,,H
7932,2012/13,,finished,stade-rennais,fc-lorient,1514.4,1474.5,39.90000000000009,2.4,2.6,1.8,2.6,1.8,73.39,253175000,0.0,0.0,0.0,0.0,0.0,70.23,70850000,,,,A
7933,2012/13,,finished,fc-lorient,ogc-nice,1492.3,1521.6,-29.299999999999955,0.0,0.0,0.0,0.0,0.0,70.23,70850000,0.8,0.8,1.0,0.8,1.0,73.28,89200000,,,,D
